gbn,gid,geometry,zoneName,공동주택,공원,기타,녹지,단독주택,도로,상업,하천,거주인구,사업체당종사자수,ALL_AADT,유동인구,가중혼잡도,녹지면적,예측_탄소배출량(통합),예측_탄소배출량(수송),예측_탄소흡수량
경기도 시흥시,다사413348,"POLYGON ((126.83669336177138 37.41046880809857, 126.8366854142474 37.411370127826494, 126.83781535298351 37.41137646208111, 126.83782328697151 37.410475142148, 126.83669336177138 37.41046880809857))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사412349,"POLYGON ((126.83555547586515 37.41136378277383, 126.8355475144507 37.41226510215701, 126.83667746636948 37.412271447415215, 126.8366854142474 37.411370127826494, 126.83555547586515 37.41136378277383))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사411349,"POLYGON ((126.83442553783746 37.411357426923146, 126.83441756288643 37.41225874610042, 126.8355475144507 37.41226510215701, 126.83555547586515 37.41136378277383, 126.83442553783746 37.411357426923146))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사415350,"POLYGON ((126.83893737126823 37.41228410553645, 126.83892945011078 37.41318542539603, 126.84005941662676 37.41319173846355, 126.84006732424697 37.412290418399465, 126.83893737126823 37.41228410553645))",광명시흥 공공주택지구,0.0,0.21112400072084953,0.7888759992791505,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,3.0,1.6,298.7,0.0,8.11,0.79
경기도 시흥시,다사415351,"POLYGON ((126.83892945011078 37.41318542539603, 126.83892152860064 37.414086745116435, 126.84005150865443 37.41409305838846, 126.84005941662676 37.41319173846355, 126.83892945011078 37.41318542539603))",광명시흥 공공주택지구,0.0,0.02425887364940002,0.9757411263505998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.5,0.0,0.0,8.11,0.02
경기도 시흥시,다사415349,"POLYGON ((126.83894529207294 37.411382785537675, 126.83893737126823 37.41228410553645, 126.84006732424697 37.412290418399465, 126.84007523151509 37.41138909819618, 126.83894529207294 37.411382785537675))",광명시흥 공공주택지구,0.0,0.925454133137827,0.003191290434260399,0.0,0.0,0.0713545764279127,0.0,0.0,0.0,0.0,5232.9,3.8,1.4,5229.2,0.0,11.71,13.46
경기도 시흥시,다사410350,"POLYGON ((126.83328761167729 37.41225237924546, 126.83327962283401 37.41315369807726, 126.83440958758028 37.41316006513848, 126.83441756288643 37.41225874610042, 126.83328761167729 37.41225237924546))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사414350,"POLYGON ((126.8378074186422 37.41227778187503, 126.83779948394758 37.41317910152977, 126.83892945011078 37.41318542539603, 126.83893737126823 37.41228410553645, 126.8378074186422 37.41227778187503))",광명시흥 공공주택지구,0.0,0.9971265471832479,0.0028734528167520634,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.5,1.8,2852.0,0.0,13.96,7.35
경기도 시흥시,다사410352,"POLYGON ((126.83327163363496 37.41405501676985, 126.83326364408019 37.41495633532324, 126.83439363590254 37.41496270279698, 126.83440161191899 37.414061384037325, 126.83327163363496 37.41405501676985))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사414347,"POLYGON ((126.83783122060625 37.4095738220757, 126.83782328697151 37.410475142148, 126.83895321252496 37.41048146539971, 126.83896113262428 37.40958014512258, 126.83783122060625 37.4095738220757))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사414349,"POLYGON ((126.83781535298351 37.41137646208111, 126.8378074186422 37.41227778187503, 126.83893737126823 37.41228410553645, 126.83894529207294 37.411382785537675, 126.83781535298351 37.41137646208111))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사414366,"POLYGON ((126.8376804211184 37.42669887964705, 126.8376724807684 37.42760019707456, 126.83880266360889 37.42760652421922, 126.83881059041204 37.42670520658675, 126.8376804211184 37.42669887964705))",광명시흥 공공주택지구,0.0,0.31841751881643626,0.3189379066215008,0.0,0.0,0.261033747309192,0.03921850518963869,0.062392322063232315,70.0,1.2,27596.4,9.4,3.9,245.7,27.72,122.18,0.65
경기도 시흥시,다사416346,"POLYGON ((126.84009895120684 37.408685136751274, 126.84009104499498 37.409586457372086, 126.84122095771775 37.409592758824225, 126.84122885039477 37.40869143799928, 126.84009895120684 37.408685136751274))",광명시흥 공공주택지구,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.3,1.5,9225.4,0.0,8.11,23.74
경기도 시흥시,다사417347,"POLYGON ((126.84122095771775 37.409592758824225, 126.84121306468926 37.410494079510016, 126.84234299129895 37.41050037036856, 126.84235087079199 37.40959904947899, 126.84122095771775 37.409592758824225))",광명시흥 공공주택지구,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.3,1.5,9225.4,0.0,8.11,23.74
경기도 시흥시,다사416348,"POLYGON ((126.84008313843107 37.41048777785373, 126.84007523151509 37.41138909819618, 126.84120517130931 37.411395400056605, 126.84121306468926 37.410494079510016, 126.84008313843107 37.41048777785373))",광명시흥 공공주택지구,0.0,0.0,0.2782654881396573,0.6119776455371633,0.0,0.10975686632317942,0.0,0.0,0.0,0.1,30536.4,3.6,9.6,989.1,0.0,66.88,2.56
경기도 시흥시,다사415348,"POLYGON ((126.83895321252496 37.41048146539971, 126.83894529207294 37.411382785537675, 126.84007523151509 37.41138909819618, 126.84008313843107 37.41048777785373, 126.83895321252496 37.41048146539971))",광명시흥 공공주택지구,0.0,0.5473591846165171,0.06571558182405911,0.005617673675061087,0.0,0.3813075598843626,0.0,0.0,0.0,0.0,43724.1,3.8,6.2,1094.6,0.0,642.46,2.83
경기도 시흥시,다사416347,"POLYGON ((126.84009104499498 37.409586457372086, 126.84008313843107 37.41048777785373, 126.84121306468926 37.410494079510016, 126.84122095771775 37.409592758824225, 126.84009104499498 37.409586457372086))",광명시흥 공공주택지구,0.0,0.0,0.6078241798047477,0.39217582019525227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.5,2171.3,0.0,8.11,5.6
경기도 시흥시,다사412396,"POLYGON ((126.8351809058735 37.453725643287584, 126.83517292777834 37.45462695612703, 126.83630351659619 37.45463331105165, 126.83631148112642 37.45373199800644, 126.8351809058735 37.453725643287584))",광명시흥 공공주택지구,0.7125496180152813,0.0,0.1324542786716784,0.0,0.0,0.15499610331304034,0.0,0.0,512.1,1.0,12740.1,4.4,2.0,0.0,0.0,16.2,0.02
경기도 시흥시,다사413396,"POLYGON ((126.83631148112642 37.45373199800644, 126.83630351659619 37.45463331105165, 126.83743410576871 37.454639655161444, 126.837442056734 37.45373834191079, 126.83631148112642 37.45373199800644))",광명시흥 공공주택지구,0.30702448240735936,0.18426952948759698,0.07887251728946726,0.0,0.0,0.42983347081557643,0.0,0.0,220.7,0.5,24660.0,4.4,3.5,300.3,0.0,115.52,0.79
경기도 시흥시,다사411396,"POLYGON ((126.83405033097588 37.45371927775425, 126.8340423393158 37.45462059038756, 126.83517292777834 37.45462695612703, 126.8351809058735 37.453725643287584, 126.83405033097588 37.45371927775425))",광명시흥 공공주택지구,0.7344358421070464,0.0,0.09968653110403274,0.0706741189986179,0.0,0.09520350779030302,0.0,0.0,322.3,1.0,7062.6,4.2,2.1,0.0,0.0,15.33,0.02
경기도 시흥시,다사410399,"POLYGON ((126.83289573968972 37.456416838269156, 126.83288773339517 37.45731815027817, 126.83401836220007 37.45732452745192, 126.83402635492793 37.456423215236406, 126.83289573968972 37.456416838269156))",광명시흥 공공주택지구,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.5,0.9,0.0,4.2,1.8,0.0,0.0,13.96,0.02
경기도 시흥시,다사411399,"POLYGON ((126.83402635492793 37.456423215236406, 126.83401836220007 37.45732452745192, 126.83514899136095 37.4573308938098, 126.83515697052209 37.45642958138813, 126.83402635492793 37.456423215236406))",광명시흥 공공주택지구,0.3044009864767257,0.0,0.5592470400885096,0.0,0.0,0.1363519734347648,0.0,0.0,90.2,1.1,8193.4,4.9,2.0,0.0,0.0,60.05,0.02
경기도 시흥시,다사411397,"POLYGON ((126.8340423393158 37.45462059038756, 126.83403434729982 37.455521902881614, 126.83516494932788 37.45552826882721, 126.83517292777834 37.45462695612703, 126.8340423393158 37.45462059038756))",광명시흥 공공주택지구,0.9108134941207381,0.0,0.0,0.08918650587926193,0.0,0.0,0.0,0.0,452.8,0.9,0.0,3.6,1.8,271.9,0.0,13.96,0.72
경기도 시흥시,다사411398,"POLYGON ((126.83403434729982 37.455521902881614, 126.83402635492793 37.456423215236406, 126.83515697052209 37.45642958138813, 126.83516494932788 37.45552826882721, 126.83403434729982 37.455521902881614))",광명시흥 공공주택지구,0.6801424309527763,0.1460908800902571,0.025882988546416325,0.03600311928943856,0.0,0.11188058112111172,0.0,0.0,261.9,0.8,6256.2,4.2,1.6,438.9,0.0,11.75,1.15
경기도 시흥시,다사414373,"POLYGON ((126.83762483124214 37.43300809871621, 126.83761688841656 37.43390941516921, 126.83874716610191 37.433915743748535, 126.8387550953764 37.43301442709056, 126.83762483124214 37.43300809871621))",광명시흥 공공주택지구,0.6716021210799518,0.21842133238413766,0.0,0.0,0.0,0.10997654653591056,0.0,0.0,259.3,0.8,5877.4,4.4,1.7,388.8,0.0,29.11,1.02
경기도 시흥시,다사413373,"POLYGON ((126.83649456746157 37.4330017595354, 126.83648661108492 37.43390307578309, 126.83761688841656 37.43390941516921, 126.83762483124214 37.43300809871621, 126.83649456746157 37.4330017595354))",광명시흥 공공주택지구,0.3708100131047611,0.48206621020892204,0.0,0.0,0.0,0.14712377668631685,0.0,0.0,116.8,0.8,7189.1,4.3,1.7,1531.6,0.0,21.91,3.96
경기도 시흥시,다사415373,"POLYGON ((126.8387550953764 37.43301442709056, 126.83874716610191 37.433915743748535, 126.83987744414036 37.43392206152106, 126.83988535986379 37.43302074465846, 126.8387550953764 37.43301442709056))",광명시흥 공공주택지구,0.16697809393927918,0.3634160309630021,0.32647919661803376,0.0,0.0004489168363335589,0.14267776164335153,0.0,0.0,46.9,0.8,10755.1,4.3,2.3,1072.2,831.39,26.47,2.78
경기도 시흥시,다사408388,"POLYGON ((126.83072285438226 37.44648961515113, 126.83071482488873 37.447390928278125, 126.83184530377976 37.44739732480469, 126.83185331971325 37.44649601147056, 126.83072285438226 37.44648961515113))",광명시흥 공공주택지구,0.7501115246818264,0.24988847531817357,0.0,0.0,0.0,0.0,0.0,0.0,314.4,0.9,0.0,3.6,1.8,806.3,0.0,13.96,2.09
경기도 시흥시,다사407390,"POLYGON ((126.82957630294361 37.44828583371979, 126.8295682591737 37.44918714636074, 126.83069876482897 37.4491935541143, 126.83070679503764 37.44829224126584, 126.82957630294361 37.44828583371979))",광명시흥 공공주택지구,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.7,0.9,0.0,4.2,1.8,0.0,0.0,13.96,0.02
경기도 시흥시,다사408389,"POLYGON ((126.83071482488873 37.447390928278125, 126.83070679503764 37.44829224126584, 126.83183728748931 37.448298637999564, 126.83184530377976 37.44739732480469, 126.83071482488873 37.447390928278125))",광명시흥 공공주택지구,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.7,0.9,0.0,4.2,1.8,0.0,0.0,13.96,0.02
경기도 시흥시,다사406389,"POLYGON ((126.82845386818008 37.44737810278903, 126.82844581120779 37.44827941536141, 126.82957630294361 37.44828583371979, 126.82958434635532 37.44738452093957, 126.82845386818008 37.44737810278903))",광명시흥 공공주택지구,0.9204009173895595,0.0,0.0,0.0,0.0,0.07959908261044037,0.0,0.0,482.3,1.0,2717.5,4.3,1.8,0.0,0.0,10.51,0.02
경기도 시흥시,다사407389,"POLYGON ((126.82958434635532 37.44738452093957, 126.82957630294361 37.44828583371979, 126.83070679503764 37.44829224126584, 126.83071482488873 37.447390928278125, 126.82958434635532 37.44738452093957))",광명시흥 공공주택지구,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.7,0.9,0.0,4.2,1.8,0.0,0.0,13.96,0.02
경기도 시흥시,다사407388,"POLYGON ((126.82959238940883 37.446483208020055, 126.82958434635532 37.44738452093957, 126.83071482488873 37.447390928278125, 126.83072285438226 37.44648961515113, 126.82959238940883 37.446483208020055))",광명시흥 공공주택지구,0.6674067492848911,0.3325932507151088,0.0,0.0,0.0,0.0,0.0,0.0,276.1,1.0,0.0,4.2,1.7,1071.3,0.0,26.35,2.78
경기도 시흥시,다사410362,"POLYGON ((126.83319172207489 37.423068196038905, 126.83318372896152 37.423969513200085, 126.83431385620047 37.42397588273676, 126.83432183576946 37.42307456536926, 126.83319172207489 37.423068196038905))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사412361,"POLYGON ((126.83545991548924 37.42217960618437, 126.83545194981934 37.423080923897054, 126.83658206422399 37.42308727162227, 126.83659001635006 37.422185953703966, 126.83545991548924 37.42217960618437))",광명시흥 공공주택지구,0.0,0.018907502324441938,0.0,0.008186533217830212,0.9509106496040831,0.021995314853644796,0.0,0.0,78.9,0.6,1522.7,4.7,1.6,9.0,510.62,5.56,0.04
경기도 시흥시,다사410361,"POLYGON ((126.83319971483232 37.422166878738494, 126.83319172207489 37.423068196038905, 126.83432183576946 37.42307456536926, 126.8343298149831 37.42217324786253, 126.83319971483232 37.422166878738494))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사412360,"POLYGON ((126.83546788080437 37.42127828833247, 126.83545991548924 37.42217960618437, 126.83659001635006 37.422185953703966, 126.83659796812202 37.421284635646465, 126.83546788080437 37.42127828833247))",광명시흥 공공주택지구,0.0,0.8710323822101349,0.0,0.0,0.12896761778986515,0.0,0.0,0.0,10.7,0.9,0.0,5.3,1.6,4977.6,849.18,8.11,12.82
경기도 시흥시,다사409361,"POLYGON ((126.83206961503741 37.422160498812225, 126.83206160873624 37.423061815905996, 126.83319172207489 37.423068196038905, 126.83319971483232 37.422166878738494, 126.83206961503741 37.422160498812225))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사413359,"POLYGON ((126.83660591953989 37.42038331744975, 126.83659796812202 37.421284635646465, 126.83772805579372 37.42129097215858, 126.837735993669 37.42038965375661, 126.83660591953989 37.42038331744975))",광명시흥 공공주택지구,0.0,0.9880655872592652,0.0,0.0,0.0,0.01193441274073476,0.0,0.0,0.0,1.0,851.4,4.7,1.4,8099.2,0.0,3.26,20.84
경기도 시흥시,다사410363,"POLYGON ((126.83318372896152 37.423969513200085, 126.8331757354922 37.42487083022206, 126.83430587627615 37.42487719996505, 126.83431385620047 37.42397588273676, 126.83318372896152 37.423969513200085))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사411360,"POLYGON ((126.83433779384146 37.42127193021659, 126.8343298149831 37.42217324786253, 126.83545991548924 37.42217960618437, 126.83546788080437 37.42127828833247, 126.83433779384146 37.42127193021659))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사409362,"POLYGON ((126.83206160873624 37.423061815905996, 126.83205360207852 37.42396313286052, 126.83318372896152 37.423969513200085, 126.83319172207489 37.423068196038905, 126.83206160873624 37.423061815905996))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사410360,"POLYGON ((126.83320770723383 37.42126556129886, 126.83319971483232 37.422166878738494, 126.8343298149831 37.42217324786253, 126.83433779384146 37.42127193021659, 126.83320770723383 37.42126556129886))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사413360,"POLYGON ((126.83659796812202 37.421284635646465, 126.83659001635006 37.422185953703966, 126.837720117565 37.42219229042133, 126.83772805579372 37.42129097215858, 126.83659796812202 37.421284635646465))",광명시흥 공공주택지구,0.0,0.6175786789336778,0.0,0.01568580217020414,0.05419932365409906,0.3125361952420191,0.0,0.0,4.5,1.0,30945.2,4.6,4.7,1351.8,61.76,140.02,3.5
경기도 시흥시,다사413358,"POLYGON ((126.83661387060368 37.41948199911382, 126.83660591953989 37.42038331744975, 126.837735993669 37.42038965375661, 126.83774393119077 37.41948833521543, 126.83661387060368 37.41948199911382))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사412359,"POLYGON ((126.83547584576485 37.42037697034136, 126.83546788080437 37.42127828833247, 126.83659796812202 37.421284635646465, 126.83660591953989 37.42038331744975, 126.83547584576485 37.42037697034136))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사409363,"POLYGON ((126.83205360207852 37.42396313286052, 126.83204559506427 37.4248644496758, 126.8331757354922 37.42487083022206, 126.83318372896152 37.423969513200085, 126.83205360207852 37.42396313286052))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사411364,"POLYGON ((126.83430587627615 37.42487719996505, 126.83429789599644 37.42577851705411, 126.83542805068133 37.42578487619981, 126.83543601741543 37.42488355890477, 126.83430587627615 37.42487719996505))",광명시흥 공공주택지구,0.0,0.48053373205315125,0.13008388050114075,0.0,0.14698592268247793,0.24239646476322993,0.0,0.0,132.2,1.0,33703.2,5.1,4.9,861.4,603.85,284.5,2.24
경기도 시흥시,다사416362,"POLYGON ((126.83997240956019 37.423106249982325, 126.83996449771332 37.42400756837615, 126.84109462707528 37.42401387309516, 126.84110252537769 37.423112554497116, 126.83997240956019 37.423106249982325))",광명시흥 공공주택지구,0.8573265796017069,0.0,0.0,0.0,0.0,0.1426734203982932,0.0,0.0,462.1,0.9,4777.2,4.4,1.8,0.0,0.0,12.63,0.02
경기도 시흥시,다사417363,"POLYGON ((126.84109462707528 37.42401387309516, 126.84108672842116 37.42491519155402, 126.84221687167995 37.42492148567391, 126.84222475678898 37.42402016701119, 126.84109462707528 37.42401387309516))",광명시흥 공공주택지구,0.013462422238346884,0.03866323274076388,0.012538796988199569,0.0,0.0,0.11884761840246755,0.8164879296302221,0.0,374.1,1.3,6639.7,16.2,1.7,1.0,221.77,16.5,0.02
경기도 시흥시,다사417362,"POLYGON ((126.84110252537769 37.423112554497116, 126.84109462707528 37.42401387309516, 126.84222475678898 37.42402016701119, 126.8422326415469 37.423118848209285, 126.84110252537769 37.423112554497116))",광명시흥 공공주택지구,0.9810941466545385,0.0,0.0,0.0,0.0,0.01890585334546153,0.0,0.0,593.1,0.9,754.9,3.9,1.9,0.0,0.0,7.22,0.02
경기도 시흥시,다사408381,"POLYGON ((126.83077905082563 37.4401804193628, 126.83077102383479 37.44108173346462, 126.8319014078183 37.44108812854131, 126.83190942125334 37.44018681423238, 126.83077905082563 37.4401804193628))",광명시흥 공공주택지구,0.0,0.0,0.0,0.32652055110097994,0.0,0.5722257309976972,0.0,0.1012537179013228,0.0,0.0,83306.6,4.0,9.2,913.3,0.0,705.22,2.37
경기도 시흥시,다사407381,"POLYGON ((126.82964868075537 37.44017401368404, 126.82964064020877 37.44107532757841, 126.83077102383479 37.44108173346462, 126.83077905082563 37.4401804193628, 126.82964868075537 37.44017401368404))",광명시흥 공공주택지구,0.0,0.0,0.005208646158287961,0.28701036980372746,0.0,0.622833614633863,0.0,0.08494736940412145,0.0,0.0,73440.2,4.0,9.0,803.8,0.0,651.52,2.09
경기도 시흥시,다사419362,"POLYGON ((126.8433627580672 37.423125131118816, 126.84335488685382 37.42402645012425, 126.84448501726914 37.424032722434276, 126.84449287493803 37.42313140322569, 126.8433627580672 37.423125131118816))",광명시흥 공공주택지구,0.0,0.15866402403299754,0.2538282468694862,0.0,0.37332022690331873,0.21150578515919624,0.0,0.002681717035001396,195.2,1.1,20694.1,5.0,3.4,300.4,912.16,156.67,0.79
경기도 시흥시,다사413366,"POLYGON ((126.83655025217834 37.42669254190333, 126.83654229828149 37.42759385912557, 126.8376724807684 37.42760019707456, 126.8376804211184 37.42669887964705, 126.83655025217834 37.42669254190333))",광명시흥 공공주택지구,0.0,0.49898128996919866,0.4194539858846344,0.0,0.0,0.0,0.0,0.08156472414616688,97.8,1.3,0.0,4.5,1.8,740.9,0.0,13.96,1.93
경기도 시흥시,다사412366,"POLYGON ((126.83542008359247 37.42668619335563, 126.83541211614882 37.427587510372234, 126.83654229828149 37.42759385912557, 126.83655025217834 37.42669254190333, 126.83542008359247 37.42668619335563))",광명시흥 공공주택지구,0.0,0.2919615021994463,0.5497780485468495,0.0,0.0,0.1008629057314991,0.0,0.05739754352220508,139.5,0.9,18634.2,5.2,3.5,199.4,0.0,123.95,0.53
경기도 시흥시,다사413351,"POLYGON ((126.83666951813765 37.41317276686474, 126.83666156955191 37.41407408617506, 126.83779154889959 37.4140804210453, 126.83779948394758 37.41317910152977, 126.83666951813765 37.41317276686474))",광명시흥 공공주택지구,0.0,0.8995756188917299,0.011200752641410076,0.0,0.0,0.08922362846685992,0.0,0.0,0.0,0.0,6722.1,3.9,1.4,5554.4,0.0,11.39,14.3
경기도 시흥시,다사413352,"POLYGON ((126.83666156955191 37.41407408617506, 126.8366536206122 37.41497540534619, 126.83778361349827 37.41498174042165, 126.83779154889959 37.4140804210453, 126.83666156955191 37.41407408617506))",광명시흥 공공주택지구,0.0,0.006006900576795912,0.5815444603608187,0.0,0.0,0.4124486390623853,0.0,0.0,0.0,0.0,27377.4,3.7,7.4,0.1,0.0,187.59,0.02
경기도 시흥시,다사413355,"POLYGON ((126.83663772167081 37.41677804327086, 126.83662977166912 37.41767936202438, 126.83775980517403 37.41768569771551, 126.8377677416355 37.41678437875675, 126.83663772167081 37.41677804327086))",광명시흥 공공주택지구,0.0,0.3478492225243051,0.39305485303617765,0.0,0.0,0.2590959244395173,0.0,0.0,0.0,0.1,19175.6,4.1,3.0,114.2,0.0,54.59,0.31
경기도 시흥시,다사412355,"POLYGON ((126.83550770206014 37.41677169698481, 126.83549973851827 37.41767301553275, 126.83662977166912 37.41767936202438, 126.83663772167081 37.41677804327086, 126.83550770206014 37.41677169698481))",광명시흥 공공주택지구,0.0,0.05593862453957266,0.9440613754604273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.5,1006.7,0.0,8.11,2.61
경기도 시흥시,다사413354,"POLYGON ((126.8366456713185 37.41587672437813, 126.83663772167081 37.41677804327086, 126.8377677416355 37.41678437875675, 126.8377756777436 37.4158830596588, 126.8366456713185 37.41587672437813))",광명시흥 공공주택지구,0.0,0.0,0.6871667962103626,0.0,0.0,0.3128332037896373,0.0,0.0,0.0,0.1,42357.1,3.4,10.1,30.6,0.0,538.71,0.1
경기도 시흥시,다사413353,"POLYGON ((126.8366536206122 37.41497540534619, 126.8366456713185 37.41587672437813, 126.8377756777436 37.4158830596588, 126.83778361349827 37.41498174042165, 126.8366536206122 37.41497540534619))",광명시흥 공공주택지구,0.0,0.0,0.6914706544267206,0.0,0.0,0.3085293455732795,0.0,0.0,0.0,1.3,20172.1,4.3,4.7,12.9,0.0,159.75,0.05
경기도 시흥시,다사412354,"POLYGON ((126.83551566524741 37.41587037829766, 126.83550770206014 37.41677169698481, 126.83663772167081 37.41677804327086, 126.8366456713185 37.41587672437813, 126.83551566524741 37.41587037829766))",광명시흥 공공주택지구,0.0,0.3683521737794546,0.6316478262205454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,1.4,1634.9,0.0,5.2,4.22
경기도 시흥시,다사412353,"POLYGON ((126.83552362808007 37.4149690594713, 126.83551566524741 37.41587037829766, 126.8366456713185 37.41587672437813, 126.8366536206122 37.41497540534619, 126.83552362808007 37.4149690594713))",광명시흥 공공주택지구,0.0,0.22305843391880248,0.7769415660811976,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.9,1.5,509.0,0.0,8.11,1.33
경기도 시흥시,다사412356,"POLYGON ((126.83549973851827 37.41767301553275, 126.83549177462179 37.4185743339415, 126.83662182131343 37.418580680638705, 126.83662977166912 37.41767936202438, 126.83549973851827 37.41767301553275))",광명시흥 공공주택지구,0.0,0.9657879123867468,0.03421208761325328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.3,6661.2,0.0,4.31,17.15
경기도 시흥시,다사411355,"POLYGON ((126.83437768280407 37.41676533989863, 126.83436970572205 37.41766665824065, 126.83549973851827 37.41767301553275, 126.83550770206014 37.41677169698481, 126.83437768280407 37.41676533989863))",광명시흥 공공주택지구,0.0,0.7837878972687299,0.2162121027312702,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.6,1.3,2516.2,0.0,4.31,6.49
경기도 시흥시,다사417353,"POLYGON ((126.84117359427434 37.41500068085127, 126.84116569913672 37.41590200070198, 126.84229570697173 37.415908292783406, 126.84230358857026 37.41500697272887, 126.84117359427434 37.41500068085127))",광명시흥 공공주택지구,0.0,0.0,0.588676256977395,0.0,0.0,0.41132374302260505,0.0,0.0,0.0,0.0,45316.0,3.7,9.1,0.0,0.0,522.9,0.02
경기도 시흥시,다사409384,"POLYGON ((126.83188537987759 37.44289075674142, 126.83187736537191 37.44379207063259, 126.83300779038336 37.44379845552002, 126.83301579133143 37.44289714142209, 126.83188537987759 37.44289075674142))",광명시흥 공공주택지구,0.42094980451093544,0.0,0.0,0.21683797074314967,0.0,0.36221222474591486,0.0,0.0,287.1,0.6,28301.9,4.2,6.9,203.3,0.0,187.96,0.54
경기도 시흥시,다사408386,"POLYGON ((126.83073891229652 37.44468698847935, 126.83073088351817 37.445588301884854, 126.83186133528976 37.44559469799716, 126.8318693505093 37.44469338438451, 126.83073891229652 37.44468698847935))",광명시흥 공공주택지구,0.7899611965095852,0.0,0.0,0.0,0.0,0.21003880349041484,0.0,0.0,336.8,0.9,7278.9,4.2,1.7,3.0,0.0,22.22,0.03
