year,adm_cd,adm_nm,bn_cd,bn_nm,cnt
2019,33043530,복대2동,cp_bnu_011,금융 및 보험업,18
2019,33043530,복대2동,cp_bnu_012,부동산업,44
2019,33043530,복대2동,cp_bnu_013,"전문, 과학 및 기술 서비스업",24
2019,33043530,복대2동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",34
2019,33043530,복대2동,cp_bnu_016,교육 서비스업,55
2019,33043530,복대2동,cp_bnu_017,보건업 및 사회복지 서비스업,73
2019,33043530,복대2동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",60
2019,33043530,복대2동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",203
2019,33043540,가경동,cp_bnu_003,제조업,64
2019,33043540,가경동,cp_bnu_006,건설업,68
2019,33043540,가경동,cp_bnu_007,도매 및 소매업,944
2019,33043540,가경동,cp_bnu_008,운수 및 창고업,18
2019,33043540,가경동,cp_bnu_009,숙박 및 음식점업,759
2019,33043540,가경동,cp_bnu_010,정보통신업,13
2019,33043540,가경동,cp_bnu_011,금융 및 보험업,45
2019,33043540,가경동,cp_bnu_012,부동산업,131
2019,33043540,가경동,cp_bnu_013,"전문, 과학 및 기술 서비스업",42
2019,33043540,가경동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",41
2019,33043540,가경동,cp_bnu_015,"공공행정, 국방 및 사회보장 행정",5
2019,33043540,가경동,cp_bnu_016,교육 서비스업,243
2019,33043540,가경동,cp_bnu_017,보건업 및 사회복지 서비스업,159
2019,33043540,가경동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",146
2019,33043540,가경동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",378
2019,33043550,봉명1동,cp_bnu_003,제조업,43
2019,33043550,봉명1동,cp_bnu_006,건설업,48
2019,33043550,봉명1동,cp_bnu_007,도매 및 소매업,218
2019,33043550,봉명1동,cp_bnu_008,운수 및 창고업,13
2019,33043550,봉명1동,cp_bnu_009,숙박 및 음식점업,181
2019,33043550,봉명1동,cp_bnu_012,부동산업,31
2019,33043550,봉명1동,cp_bnu_013,"전문, 과학 및 기술 서비스업",33
2019,33043550,봉명1동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",27
2019,33043550,봉명1동,cp_bnu_016,교육 서비스업,28
2019,33043550,봉명1동,cp_bnu_017,보건업 및 사회복지 서비스업,8
2019,33043550,봉명1동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",42
2019,33043550,봉명1동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",146
2019,33043560,봉명2·송정동,cp_bnu_003,제조업,374
2019,33043560,봉명2·송정동,cp_bnu_005,"수도, 하수 및 폐기물처리, 원료 재생업",8
2019,33043560,봉명2·송정동,cp_bnu_006,건설업,101
2019,33043560,봉명2·송정동,cp_bnu_007,도매 및 소매업,670
2019,33043560,봉명2·송정동,cp_bnu_008,운수 및 창고업,39
2019,33043560,봉명2·송정동,cp_bnu_009,숙박 및 음식점업,557
2019,33043560,봉명2·송정동,cp_bnu_010,정보통신업,23
2019,33043560,봉명2·송정동,cp_bnu_011,금융 및 보험업,21
2019,33043560,봉명2·송정동,cp_bnu_012,부동산업,63
2019,33043560,봉명2·송정동,cp_bnu_013,"전문, 과학 및 기술 서비스업",63
2019,33043560,봉명2·송정동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",61
2019,33043560,봉명2·송정동,cp_bnu_015,"공공행정, 국방 및 사회보장 행정",7
2019,33043560,봉명2·송정동,cp_bnu_016,교육 서비스업,94
2019,33043560,봉명2·송정동,cp_bnu_017,보건업 및 사회복지 서비스업,71
2019,33043560,봉명2·송정동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",137
2019,33043560,봉명2·송정동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",281
2019,33043570,강서1동,cp_bnu_003,제조업,231
2019,33043570,강서1동,cp_bnu_005,"수도, 하수 및 폐기물처리, 원료 재생업",13
2019,33043570,강서1동,cp_bnu_006,건설업,107
2019,33043570,강서1동,cp_bnu_007,도매 및 소매업,662
2019,33043570,강서1동,cp_bnu_008,운수 및 창고업,110
2019,33043570,강서1동,cp_bnu_009,숙박 및 음식점업,393
2019,33043570,강서1동,cp_bnu_010,정보통신업,7
2019,33043570,강서1동,cp_bnu_011,금융 및 보험업,28
2019,33043570,강서1동,cp_bnu_012,부동산업,127
2019,33043570,강서1동,cp_bnu_013,"전문, 과학 및 기술 서비스업",51
2019,33043570,강서1동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",55
2019,33043570,강서1동,cp_bnu_015,"공공행정, 국방 및 사회보장 행정",6
2019,33043570,강서1동,cp_bnu_016,교육 서비스업,53
2019,33043570,강서1동,cp_bnu_017,보건업 및 사회복지 서비스업,92
2019,33043570,강서1동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",81
2019,33043570,강서1동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",225
2019,33043580,강서2동,cp_bnu_003,제조업,118
2019,33043580,강서2동,cp_bnu_005,"수도, 하수 및 폐기물처리, 원료 재생업",7
2019,33043580,강서2동,cp_bnu_006,건설업,66
2019,33043580,강서2동,cp_bnu_007,도매 및 소매업,155
2019,33043580,강서2동,cp_bnu_008,운수 및 창고업,9
2019,33043580,강서2동,cp_bnu_009,숙박 및 음식점업,95
2019,33043580,강서2동,cp_bnu_011,금융 및 보험업,8
2019,33043580,강서2동,cp_bnu_012,부동산업,24
2019,33043580,강서2동,cp_bnu_013,"전문, 과학 및 기술 서비스업",7
2019,33043580,강서2동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",11
2019,33043580,강서2동,cp_bnu_016,교육 서비스업,30
2019,33043580,강서2동,cp_bnu_017,보건업 및 사회복지 서비스업,22
2019,33043580,강서2동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",22
2019,33043580,강서2동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",46
2019,33044110,내수읍,cp_bnu_003,제조업,293
2019,33044110,내수읍,cp_bnu_005,"수도, 하수 및 폐기물처리, 원료 재생업",7
2019,33044110,내수읍,cp_bnu_006,건설업,84
2019,33044110,내수읍,cp_bnu_007,도매 및 소매업,303
2019,33044110,내수읍,cp_bnu_008,운수 및 창고업,25
2019,33044110,내수읍,cp_bnu_009,숙박 및 음식점업,265
2019,33044110,내수읍,cp_bnu_011,금융 및 보험업,9
2019,33044110,내수읍,cp_bnu_012,부동산업,38
2019,33044110,내수읍,cp_bnu_013,"전문, 과학 및 기술 서비스업",14
2019,33044110,내수읍,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",18
2019,33044110,내수읍,cp_bnu_016,교육 서비스업,57
2019,33044110,내수읍,cp_bnu_017,보건업 및 사회복지 서비스업,46
2019,33044110,내수읍,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",48
2019,33044110,내수읍,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",133
2019,33044120,오창읍,cp_bnu_001,"농업, 임업 및 어업",11
2019,33044120,오창읍,cp_bnu_003,제조업,672
2019,33044120,오창읍,cp_bnu_004,"전기, 가스, 증기 및 공기조절 공급업",7
2019,33044120,오창읍,cp_bnu_005,"수도, 하수 및 폐기물처리, 원료 재생업",22
2019,33044120,오창읍,cp_bnu_006,건설업,105
2019,33044120,오창읍,cp_bnu_007,도매 및 소매업,849
2019,33044120,오창읍,cp_bnu_008,운수 및 창고업,69
2019,33044120,오창읍,cp_bnu_009,숙박 및 음식점업,983
2019,33044120,오창읍,cp_bnu_010,정보통신업,24
2019,33044120,오창읍,cp_bnu_011,금융 및 보험업,23
2019,33044120,오창읍,cp_bnu_012,부동산업,157
2019,33044120,오창읍,cp_bnu_013,"전문, 과학 및 기술 서비스업",108
2019,33044120,오창읍,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",69
2019,33044120,오창읍,cp_bnu_015,"공공행정, 국방 및 사회보장 행정",7
2019,33044120,오창읍,cp_bnu_016,교육 서비스업,220
2019,33044120,오창읍,cp_bnu_017,보건업 및 사회복지 서비스업,173
2019,33044120,오창읍,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",155
2019,33044120,오창읍,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",353
2019,33044310,북이면,cp_bnu_003,제조업,406
2019,33044310,북이면,cp_bnu_004,"전기, 가스, 증기 및 공기조절 공급업",5
2019,33044310,북이면,cp_bnu_005,"수도, 하수 및 폐기물처리, 원료 재생업",13
2019,33044310,북이면,cp_bnu_006,건설업,41
2019,33044310,북이면,cp_bnu_007,도매 및 소매업,117
2019,33044310,북이면,cp_bnu_008,운수 및 창고업,16
2019,33044310,북이면,cp_bnu_009,숙박 및 음식점업,31
2019,33044310,북이면,cp_bnu_013,"전문, 과학 및 기술 서비스업",5
2019,33044310,북이면,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",9
2019,33044310,북이면,cp_bnu_016,교육 서비스업,6
2019,33044310,북이면,cp_bnu_017,보건업 및 사회복지 서비스업,13
2019,33044310,북이면,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",33
2019,33044510,오근장동,cp_bnu_003,제조업,165
2019,33044510,오근장동,cp_bnu_006,건설업,87
2019,33044510,오근장동,cp_bnu_007,도매 및 소매업,320
2019,33044510,오근장동,cp_bnu_008,운수 및 창고업,12
2019,33044510,오근장동,cp_bnu_009,숙박 및 음식점업,218
2019,33044510,오근장동,cp_bnu_011,금융 및 보험업,15
2019,33044510,오근장동,cp_bnu_012,부동산업,46
2019,33044510,오근장동,cp_bnu_013,"전문, 과학 및 기술 서비스업",24
2019,33044510,오근장동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",18
2019,33044510,오근장동,cp_bnu_016,교육 서비스업,112
2019,33044510,오근장동,cp_bnu_017,보건업 및 사회복지 서비스업,60
2019,33044510,오근장동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",47
2019,33044510,오근장동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",138
2019,33044520,우암동,cp_bnu_003,제조업,87
2019,33044520,우암동,cp_bnu_006,건설업,90
2019,33044520,우암동,cp_bnu_007,도매 및 소매업,421
2019,33044520,우암동,cp_bnu_008,운수 및 창고업,11
2019,33044520,우암동,cp_bnu_009,숙박 및 음식점업,359
2019,33044520,우암동,cp_bnu_010,정보통신업,7
2019,33044520,우암동,cp_bnu_011,금융 및 보험업,17
2019,33044520,우암동,cp_bnu_012,부동산업,48
2019,33044520,우암동,cp_bnu_013,"전문, 과학 및 기술 서비스업",56
2019,33044520,우암동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",60
2019,33044520,우암동,cp_bnu_016,교육 서비스업,37
2019,33044520,우암동,cp_bnu_017,보건업 및 사회복지 서비스업,31
2019,33044520,우암동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",63
2019,33044520,우암동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",192
2019,33044530,내덕1동,cp_bnu_003,제조업,67
2019,33044530,내덕1동,cp_bnu_006,건설업,83
2019,33044530,내덕1동,cp_bnu_007,도매 및 소매업,260
2019,33044530,내덕1동,cp_bnu_008,운수 및 창고업,6
2019,33044530,내덕1동,cp_bnu_009,숙박 및 음식점업,250
2019,33044530,내덕1동,cp_bnu_011,금융 및 보험업,14
2019,33044530,내덕1동,cp_bnu_012,부동산업,31
2019,33044530,내덕1동,cp_bnu_013,"전문, 과학 및 기술 서비스업",35
2019,33044530,내덕1동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",32
2019,33044530,내덕1동,cp_bnu_016,교육 서비스업,19
2019,33044530,내덕1동,cp_bnu_017,보건업 및 사회복지 서비스업,49
2019,33044530,내덕1동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",34
2019,33044530,내덕1동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",173
2019,33044540,내덕2동,cp_bnu_003,제조업,55
2019,33044540,내덕2동,cp_bnu_006,건설업,36
2019,33044540,내덕2동,cp_bnu_007,도매 및 소매업,181
2019,33044540,내덕2동,cp_bnu_008,운수 및 창고업,13
2019,33044540,내덕2동,cp_bnu_009,숙박 및 음식점업,159
2019,33044540,내덕2동,cp_bnu_010,정보통신업,58
2019,33044540,내덕2동,cp_bnu_011,금융 및 보험업,5
2019,33044540,내덕2동,cp_bnu_012,부동산업,29
2019,33044540,내덕2동,cp_bnu_013,"전문, 과학 및 기술 서비스업",39
2019,33044540,내덕2동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",25
2019,33044540,내덕2동,cp_bnu_016,교육 서비스업,22
2019,33044540,내덕2동,cp_bnu_017,보건업 및 사회복지 서비스업,14
2019,33044540,내덕2동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",29
2019,33044540,내덕2동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",114
2019,33044550,율량·사천동,cp_bnu_003,제조업,325
2019,33044550,율량·사천동,cp_bnu_006,건설업,143
2019,33044550,율량·사천동,cp_bnu_007,도매 및 소매업,939
2019,33044550,율량·사천동,cp_bnu_008,운수 및 창고업,35
2019,33044550,율량·사천동,cp_bnu_009,숙박 및 음식점업,796
2019,33044550,율량·사천동,cp_bnu_010,정보통신업,14
2019,33044550,율량·사천동,cp_bnu_011,금융 및 보험업,28
2019,33044550,율량·사천동,cp_bnu_012,부동산업,169
2019,33044550,율량·사천동,cp_bnu_013,"전문, 과학 및 기술 서비스업",104
2019,33044550,율량·사천동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",70
2019,33044550,율량·사천동,cp_bnu_016,교육 서비스업,200
2019,33044550,율량·사천동,cp_bnu_017,보건업 및 사회복지 서비스업,147
2019,33044550,율량·사천동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",172
2019,33044550,율량·사천동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",456
2020,33041310,낭성면,cp_bnu_003,제조업,32
2020,33041310,낭성면,cp_bnu_004,"전기, 가스, 증기 및 공기조절 공급업",37
2020,33041310,낭성면,cp_bnu_006,건설업,23
2020,33041310,낭성면,cp_bnu_007,도매 및 소매업,54
2020,33041310,낭성면,cp_bnu_009,숙박 및 음식점업,68
2020,33041310,낭성면,cp_bnu_012,부동산업,9
2020,33041310,낭성면,cp_bnu_017,보건업 및 사회복지 서비스업,8
2020,33041310,낭성면,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",6
2020,33041310,낭성면,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",19
2020,33041320,미원면,cp_bnu_001,"농업, 임업 및 어업",12
2020,33041320,미원면,cp_bnu_003,제조업,52
2020,33041320,미원면,cp_bnu_004,"전기, 가스, 증기 및 공기조절 공급업",108
2020,33041320,미원면,cp_bnu_006,건설업,44
2020,33041320,미원면,cp_bnu_007,도매 및 소매업,122
2020,33041320,미원면,cp_bnu_008,운수 및 창고업,104
2020,33041320,미원면,cp_bnu_009,숙박 및 음식점업,142
2020,33041320,미원면,cp_bnu_012,부동산업,12
2020,33041320,미원면,cp_bnu_013,"전문, 과학 및 기술 서비스업",6
2020,33041320,미원면,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",17
2020,33041320,미원면,cp_bnu_015,"공공행정, 국방 및 사회보장 행정",5
2020,33041320,미원면,cp_bnu_016,교육 서비스업,11
2020,33041320,미원면,cp_bnu_017,보건업 및 사회복지 서비스업,24
2020,33041320,미원면,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",11
2020,33041320,미원면,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",52
2020,33041330,가덕면,cp_bnu_001,"농업, 임업 및 어업",9
2020,33041330,가덕면,cp_bnu_003,제조업,89
2020,33041330,가덕면,cp_bnu_004,"전기, 가스, 증기 및 공기조절 공급업",58
2020,33041330,가덕면,cp_bnu_005,"수도, 하수 및 폐기물처리, 원료 재생업",5
2020,33041330,가덕면,cp_bnu_006,건설업,37
2020,33041330,가덕면,cp_bnu_007,도매 및 소매업,77
2020,33041330,가덕면,cp_bnu_008,운수 및 창고업,50
2020,33041330,가덕면,cp_bnu_009,숙박 및 음식점업,41
2020,33041330,가덕면,cp_bnu_012,부동산업,7
2020,33041330,가덕면,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",9
2020,33041330,가덕면,cp_bnu_016,교육 서비스업,12
2020,33041330,가덕면,cp_bnu_017,보건업 및 사회복지 서비스업,9
2020,33041330,가덕면,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",6
2020,33041330,가덕면,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",35
2020,33041340,남일면,cp_bnu_003,제조업,67
2020,33041340,남일면,cp_bnu_004,"전기, 가스, 증기 및 공기조절 공급업",28
2020,33041340,남일면,cp_bnu_006,건설업,128
2020,33041340,남일면,cp_bnu_007,도매 및 소매업,205
2020,33041340,남일면,cp_bnu_008,운수 및 창고업,21
2020,33041340,남일면,cp_bnu_009,숙박 및 음식점업,105
2020,33041340,남일면,cp_bnu_012,부동산업,26
2020,33041340,남일면,cp_bnu_013,"전문, 과학 및 기술 서비스업",15
2020,33041340,남일면,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",13
2020,33041340,남일면,cp_bnu_015,"공공행정, 국방 및 사회보장 행정",7
2020,33041340,남일면,cp_bnu_016,교육 서비스업,14
2020,33041340,남일면,cp_bnu_017,보건업 및 사회복지 서비스업,20
2020,33041340,남일면,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",8
2020,33041340,남일면,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",59
2020,33041350,문의면,cp_bnu_001,"농업, 임업 및 어업",6
2020,33041350,문의면,cp_bnu_003,제조업,40
2020,33041350,문의면,cp_bnu_004,"전기, 가스, 증기 및 공기조절 공급업",23
2020,33041350,문의면,cp_bnu_006,건설업,37
2020,33041350,문의면,cp_bnu_007,도매 및 소매업,91
2020,33041350,문의면,cp_bnu_008,운수 및 창고업,7
2020,33041350,문의면,cp_bnu_009,숙박 및 음식점업,95
2020,33041350,문의면,cp_bnu_012,부동산업,8
2020,33041350,문의면,cp_bnu_013,"전문, 과학 및 기술 서비스업",6
2020,33041350,문의면,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",9
2020,33041350,문의면,cp_bnu_016,교육 서비스업,11
2020,33041350,문의면,cp_bnu_017,보건업 및 사회복지 서비스업,11
2020,33041350,문의면,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",6
2020,33041350,문의면,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",28
2020,33041510,중앙동,cp_bnu_003,제조업,144
2020,33041510,중앙동,cp_bnu_004,"전기, 가스, 증기 및 공기조절 공급업",9
2020,33041510,중앙동,cp_bnu_006,건설업,89
2020,33041510,중앙동,cp_bnu_007,도매 및 소매업,561
2020,33041510,중앙동,cp_bnu_008,운수 및 창고업,81
2020,33041510,중앙동,cp_bnu_009,숙박 및 음식점업,354
2020,33041510,중앙동,cp_bnu_010,정보통신업,33
2020,33041510,중앙동,cp_bnu_011,금융 및 보험업,88
2020,33041510,중앙동,cp_bnu_012,부동산업,60
2020,33041510,중앙동,cp_bnu_013,"전문, 과학 및 기술 서비스업",131
2020,33041510,중앙동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",78
2020,33041510,중앙동,cp_bnu_015,"공공행정, 국방 및 사회보장 행정",7
2020,33041510,중앙동,cp_bnu_016,교육 서비스업,71
2020,33041510,중앙동,cp_bnu_017,보건업 및 사회복지 서비스업,46
2020,33041510,중앙동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",46
2020,33041510,중앙동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",171
2020,33041520,성안동,cp_bnu_003,제조업,221
2020,33041520,성안동,cp_bnu_006,건설업,71
2020,33041520,성안동,cp_bnu_007,도매 및 소매업,1642
2020,33041520,성안동,cp_bnu_008,운수 및 창고업,54
2020,33041520,성안동,cp_bnu_009,숙박 및 음식점업,604
2020,33041520,성안동,cp_bnu_010,정보통신업,20
2020,33041520,성안동,cp_bnu_011,금융 및 보험업,45
2020,33041520,성안동,cp_bnu_012,부동산업,97
2020,33041520,성안동,cp_bnu_013,"전문, 과학 및 기술 서비스업",74
2020,33041520,성안동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",72
2020,33041520,성안동,cp_bnu_015,"공공행정, 국방 및 사회보장 행정",7
2020,33041520,성안동,cp_bnu_016,교육 서비스업,56
2020,33041520,성안동,cp_bnu_017,보건업 및 사회복지 서비스업,117
2020,33041520,성안동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",72
2020,33041520,성안동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",344
2020,33041530,탑·대성동,cp_bnu_003,제조업,25
2020,33041530,탑·대성동,cp_bnu_006,건설업,42
2020,33041530,탑·대성동,cp_bnu_007,도매 및 소매업,164
2020,33041530,탑·대성동,cp_bnu_008,운수 및 창고업,16
2020,33041530,탑·대성동,cp_bnu_009,숙박 및 음식점업,74
2020,33041530,탑·대성동,cp_bnu_012,부동산업,18
2020,33041530,탑·대성동,cp_bnu_013,"전문, 과학 및 기술 서비스업",12
2020,33041530,탑·대성동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",17
2020,33041530,탑·대성동,cp_bnu_016,교육 서비스업,22
2020,33041530,탑·대성동,cp_bnu_017,보건업 및 사회복지 서비스업,20
2020,33041530,탑·대성동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",11
2020,33041530,탑·대성동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",93
2020,33041540,영운동,cp_bnu_003,제조업,34
2020,33041540,영운동,cp_bnu_006,건설업,197
2020,33041540,영운동,cp_bnu_007,도매 및 소매업,171
2020,33041540,영운동,cp_bnu_008,운수 및 창고업,25
2020,33041540,영운동,cp_bnu_009,숙박 및 음식점업,107
2020,33041540,영운동,cp_bnu_010,정보통신업,7
2020,33041540,영운동,cp_bnu_011,금융 및 보험업,7
2020,33041540,영운동,cp_bnu_012,부동산업,31
2020,33041540,영운동,cp_bnu_013,"전문, 과학 및 기술 서비스업",31
2020,33041540,영운동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",39
2020,33041540,영운동,cp_bnu_016,교육 서비스업,18
2020,33041540,영운동,cp_bnu_017,보건업 및 사회복지 서비스업,27
2020,33041540,영운동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",13
2020,33041540,영운동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",118
2020,33041550,금천동,cp_bnu_003,제조업,62
2020,33041550,금천동,cp_bnu_006,건설업,154
2020,33041550,금천동,cp_bnu_007,도매 및 소매업,477
2020,33041550,금천동,cp_bnu_008,운수 및 창고업,58
2020,33041550,금천동,cp_bnu_009,숙박 및 음식점업,343
2020,33041550,금천동,cp_bnu_010,정보통신업,13
2020,33041550,금천동,cp_bnu_011,금융 및 보험업,10
2020,33041550,금천동,cp_bnu_012,부동산업,100
2020,33041550,금천동,cp_bnu_013,"전문, 과학 및 기술 서비스업",64
2020,33041550,금천동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",54
2020,33041550,금천동,cp_bnu_016,교육 서비스업,149
2020,33041550,금천동,cp_bnu_017,보건업 및 사회복지 서비스업,110
2020,33041550,금천동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",90
2020,33041550,금천동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",278
2020,33041560,용담·명암·산성동,cp_bnu_003,제조업,18
2020,33041560,용담·명암·산성동,cp_bnu_006,건설업,53
2020,33041560,용담·명암·산성동,cp_bnu_007,도매 및 소매업,246
2020,33041560,용담·명암·산성동,cp_bnu_008,운수 및 창고업,23
2020,33041560,용담·명암·산성동,cp_bnu_009,숙박 및 음식점업,200
2020,33041560,용담·명암·산성동,cp_bnu_010,정보통신업,10
2020,33041560,용담·명암·산성동,cp_bnu_011,금융 및 보험업,6
2020,33041560,용담·명암·산성동,cp_bnu_012,부동산업,37
2020,33041560,용담·명암·산성동,cp_bnu_013,"전문, 과학 및 기술 서비스업",24
2020,33041560,용담·명암·산성동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",20
2020,33041560,용담·명암·산성동,cp_bnu_016,교육 서비스업,97
2020,33041560,용담·명암·산성동,cp_bnu_017,보건업 및 사회복지 서비스업,33
2020,33041560,용담·명암·산성동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",68
2020,33041560,용담·명암·산성동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",106
2020,33041570,용암1동,cp_bnu_003,제조업,114
2020,33041570,용암1동,cp_bnu_004,"전기, 가스, 증기 및 공기조절 공급업",15
2020,33041570,용암1동,cp_bnu_006,건설업,284
2020,33041570,용암1동,cp_bnu_007,도매 및 소매업,1052
2020,33041570,용암1동,cp_bnu_008,운수 및 창고업,64
2020,33041570,용암1동,cp_bnu_009,숙박 및 음식점업,874
2020,33041570,용암1동,cp_bnu_010,정보통신업,43
2020,33041570,용암1동,cp_bnu_011,금융 및 보험업,22
2020,33041570,용암1동,cp_bnu_012,부동산업,212
2020,33041570,용암1동,cp_bnu_013,"전문, 과학 및 기술 서비스업",139
2020,33041570,용암1동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",109
2020,33041570,용암1동,cp_bnu_016,교육 서비스업,259
2020,33041570,용암1동,cp_bnu_017,보건업 및 사회복지 서비스업,141
2020,33041570,용암1동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",163
2020,33041570,용암1동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",417
2020,33041580,용암2동,cp_bnu_003,제조업,75
2020,33041580,용암2동,cp_bnu_004,"전기, 가스, 증기 및 공기조절 공급업",5
2020,33041580,용암2동,cp_bnu_005,"수도, 하수 및 폐기물처리, 원료 재생업",7
2020,33041580,용암2동,cp_bnu_006,건설업,118
2020,33041580,용암2동,cp_bnu_007,도매 및 소매업,442
2020,33041580,용암2동,cp_bnu_008,운수 및 창고업,46
2020,33041580,용암2동,cp_bnu_009,숙박 및 음식점업,271
2020,33041580,용암2동,cp_bnu_010,정보통신업,15
2020,33041580,용암2동,cp_bnu_011,금융 및 보험업,10
2020,33041580,용암2동,cp_bnu_012,부동산업,92
2020,33041580,용암2동,cp_bnu_013,"전문, 과학 및 기술 서비스업",29
2020,33041580,용암2동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",51
2020,33041580,용암2동,cp_bnu_016,교육 서비스업,121
2020,33041580,용암2동,cp_bnu_017,보건업 및 사회복지 서비스업,72
2020,33041580,용암2동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",35
2020,33041580,용암2동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",162
2020,33042310,남이면,cp_bnu_003,제조업,544
2020,33042310,남이면,cp_bnu_004,"전기, 가스, 증기 및 공기조절 공급업",58
2020,33042310,남이면,cp_bnu_005,"수도, 하수 및 폐기물처리, 원료 재생업",16
2020,33042310,남이면,cp_bnu_006,건설업,294
2020,33042310,남이면,cp_bnu_007,도매 및 소매업,769
2020,33042310,남이면,cp_bnu_008,운수 및 창고업,399
2020,33042310,남이면,cp_bnu_009,숙박 및 음식점업,139
2020,33042310,남이면,cp_bnu_010,정보통신업,13
