year,adm_cd,adm_nm,bn_cd,bn_nm,cnt
2019,25050540,비래동,cp_bnu_017,보건업 및 사회복지 서비스업,48
2019,25050540,비래동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",50
2019,25050540,비래동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",151
2019,25050550,중리동,cp_bnu_003,제조업,108
2019,25050550,중리동,cp_bnu_006,건설업,139
2019,25050550,중리동,cp_bnu_007,도매 및 소매업,640
2019,25050550,중리동,cp_bnu_008,운수 및 창고업,26
2019,25050550,중리동,cp_bnu_009,숙박 및 음식점업,499
2019,25050550,중리동,cp_bnu_010,정보통신업,10
2019,25050550,중리동,cp_bnu_011,금융 및 보험업,7
2019,25050550,중리동,cp_bnu_012,부동산업,56
2019,25050550,중리동,cp_bnu_013,"전문, 과학 및 기술 서비스업",28
2019,25050550,중리동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",34
2019,25050550,중리동,cp_bnu_016,교육 서비스업,63
2019,25050550,중리동,cp_bnu_017,보건업 및 사회복지 서비스업,75
2019,25050550,중리동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",92
2019,25050550,중리동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",357
2019,25050560,법1동,cp_bnu_003,제조업,5
2019,25050560,법1동,cp_bnu_007,도매 및 소매업,59
2019,25050560,법1동,cp_bnu_009,숙박 및 음식점업,38
2019,25050560,법1동,cp_bnu_012,부동산업,15
2019,25050560,법1동,cp_bnu_013,"전문, 과학 및 기술 서비스업",7
2019,25050560,법1동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",7
2019,25050560,법1동,cp_bnu_016,교육 서비스업,31
2019,25050560,법1동,cp_bnu_017,보건업 및 사회복지 서비스업,25
2019,25050560,법1동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",14
2019,25050560,법1동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",51
2019,25050570,법2동,cp_bnu_003,제조업,15
2019,25050570,법2동,cp_bnu_006,건설업,13
2019,25050570,법2동,cp_bnu_007,도매 및 소매업,165
2019,25050570,법2동,cp_bnu_009,숙박 및 음식점업,101
2019,25050570,법2동,cp_bnu_011,금융 및 보험업,6
2019,25050570,법2동,cp_bnu_012,부동산업,22
2019,25050570,법2동,cp_bnu_015,"공공행정, 국방 및 사회보장 행정",6
2019,25050570,법2동,cp_bnu_016,교육 서비스업,55
2019,25050570,법2동,cp_bnu_017,보건업 및 사회복지 서비스업,44
2019,25050570,법2동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",22
2019,25050570,법2동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",103
2019,25050580,신탄진동,cp_bnu_003,제조업,78
2019,25050580,신탄진동,cp_bnu_004,"전기, 가스, 증기 및 공기조절 공급업",7
2019,25050580,신탄진동,cp_bnu_006,건설업,32
2019,25050580,신탄진동,cp_bnu_007,도매 및 소매업,230
2019,25050580,신탄진동,cp_bnu_008,운수 및 창고업,7
2019,25050580,신탄진동,cp_bnu_009,숙박 및 음식점업,367
2019,25050580,신탄진동,cp_bnu_011,금융 및 보험업,8
2019,25050580,신탄진동,cp_bnu_012,부동산업,34
2019,25050580,신탄진동,cp_bnu_013,"전문, 과학 및 기술 서비스업",14
2019,25050580,신탄진동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",12
2019,25050580,신탄진동,cp_bnu_016,교육 서비스업,36
2019,25050580,신탄진동,cp_bnu_017,보건업 및 사회복지 서비스업,41
2019,25050580,신탄진동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",54
2019,25050580,신탄진동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",155
2019,25050590,석봉동,cp_bnu_003,제조업,53
2019,25050590,석봉동,cp_bnu_006,건설업,22
2019,25050590,석봉동,cp_bnu_007,도매 및 소매업,230
2019,25050590,석봉동,cp_bnu_008,운수 및 창고업,8
2019,25050590,석봉동,cp_bnu_009,숙박 및 음식점업,171
2019,25050590,석봉동,cp_bnu_010,정보통신업,5
2019,25050590,석봉동,cp_bnu_011,금융 및 보험업,8
2019,25050590,석봉동,cp_bnu_012,부동산업,20
2019,25050590,석봉동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",6
2019,25050590,석봉동,cp_bnu_016,교육 서비스업,55
2019,25050590,석봉동,cp_bnu_017,보건업 및 사회복지 서비스업,47
2019,25050590,석봉동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",28
2019,25050590,석봉동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",101
2019,25050600,덕암동,cp_bnu_003,제조업,438
2019,25050600,덕암동,cp_bnu_005,"수도, 하수 및 폐기물처리, 원료 재생업",7
2019,25050600,덕암동,cp_bnu_006,건설업,80
2019,25050600,덕암동,cp_bnu_007,도매 및 소매업,369
2019,25050600,덕암동,cp_bnu_008,운수 및 창고업,59
2019,25050600,덕암동,cp_bnu_009,숙박 및 음식점업,162
2019,25050600,덕암동,cp_bnu_011,금융 및 보험업,11
2019,25050600,덕암동,cp_bnu_012,부동산업,26
2019,25050600,덕암동,cp_bnu_013,"전문, 과학 및 기술 서비스업",17
2019,25050600,덕암동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",19
2019,25050600,덕암동,cp_bnu_016,교육 서비스업,29
2019,25050600,덕암동,cp_bnu_017,보건업 및 사회복지 서비스업,34
2019,25050600,덕암동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",25
2019,25050600,덕암동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",144
2019,25050610,목상동,cp_bnu_003,제조업,441
2019,25050610,목상동,cp_bnu_005,"수도, 하수 및 폐기물처리, 원료 재생업",8
2019,25050610,목상동,cp_bnu_006,건설업,37
2019,25050610,목상동,cp_bnu_007,도매 및 소매업,141
2019,25050610,목상동,cp_bnu_008,운수 및 창고업,61
2019,25050610,목상동,cp_bnu_009,숙박 및 음식점업,143
2019,25050610,목상동,cp_bnu_010,정보통신업,5
2019,25050610,목상동,cp_bnu_011,금융 및 보험업,11
2019,25050610,목상동,cp_bnu_012,부동산업,24
2019,25050610,목상동,cp_bnu_013,"전문, 과학 및 기술 서비스업",32
2019,25050610,목상동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",23
2019,25050610,목상동,cp_bnu_016,교육 서비스업,17
2019,25050610,목상동,cp_bnu_017,보건업 및 사회복지 서비스업,16
2019,25050610,목상동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",24
2019,25050610,목상동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",78
2019,25050620,송촌동,cp_bnu_003,제조업,41
2019,25050620,송촌동,cp_bnu_006,건설업,54
2019,25050620,송촌동,cp_bnu_007,도매 및 소매업,402
2019,25050620,송촌동,cp_bnu_008,운수 및 창고업,9
2019,25050620,송촌동,cp_bnu_009,숙박 및 음식점업,404
2019,25050620,송촌동,cp_bnu_011,금융 및 보험업,7
2019,25050620,송촌동,cp_bnu_012,부동산업,46
2019,25050620,송촌동,cp_bnu_013,"전문, 과학 및 기술 서비스업",23
2019,25050620,송촌동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",15
2019,25050620,송촌동,cp_bnu_016,교육 서비스업,182
2019,25050620,송촌동,cp_bnu_017,보건업 및 사회복지 서비스업,83
2019,25050620,송촌동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",102
2019,25050620,송촌동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",206
2020,25010530,효동,cp_bnu_003,제조업,96
2020,25010530,효동,cp_bnu_006,건설업,112
2020,25010530,효동,cp_bnu_007,도매 및 소매업,608
2020,25010530,효동,cp_bnu_008,운수 및 창고업,44
2020,25010530,효동,cp_bnu_009,숙박 및 음식점업,370
2020,25010530,효동,cp_bnu_010,정보통신업,17
2020,25010530,효동,cp_bnu_011,금융 및 보험업,17
2020,25010530,효동,cp_bnu_012,부동산업,104
2020,25010530,효동,cp_bnu_013,"전문, 과학 및 기술 서비스업",34
2020,25010530,효동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",31
2020,25010530,효동,cp_bnu_016,교육 서비스업,149
2020,25010530,효동,cp_bnu_017,보건업 및 사회복지 서비스업,101
2020,25010530,효동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",75
2020,25010530,효동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",241
2020,25010550,판암1동,cp_bnu_003,제조업,49
2020,25010550,판암1동,cp_bnu_006,건설업,56
2020,25010550,판암1동,cp_bnu_007,도매 및 소매업,197
2020,25010550,판암1동,cp_bnu_008,운수 및 창고업,16
2020,25010550,판암1동,cp_bnu_009,숙박 및 음식점업,83
2020,25010550,판암1동,cp_bnu_010,정보통신업,5
2020,25010550,판암1동,cp_bnu_012,부동산업,38
2020,25010550,판암1동,cp_bnu_013,"전문, 과학 및 기술 서비스업",6
2020,25010550,판암1동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",18
2020,25010550,판암1동,cp_bnu_016,교육 서비스업,40
2020,25010550,판암1동,cp_bnu_017,보건업 및 사회복지 서비스업,51
2020,25010550,판암1동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",17
2020,25010550,판암1동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",96
2020,25010560,판암2동,cp_bnu_003,제조업,27
2020,25010560,판암2동,cp_bnu_006,건설업,33
2020,25010560,판암2동,cp_bnu_007,도매 및 소매업,104
2020,25010560,판암2동,cp_bnu_008,운수 및 창고업,13
2020,25010560,판암2동,cp_bnu_009,숙박 및 음식점업,45
2020,25010560,판암2동,cp_bnu_010,정보통신업,6
2020,25010560,판암2동,cp_bnu_012,부동산업,11
2020,25010560,판암2동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",7
2020,25010560,판암2동,cp_bnu_016,교육 서비스업,7
2020,25010560,판암2동,cp_bnu_017,보건업 및 사회복지 서비스업,26
2020,25010560,판암2동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",11
2020,25010560,판암2동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",27
2020,25010570,용운동,cp_bnu_003,제조업,71
2020,25010570,용운동,cp_bnu_006,건설업,77
2020,25010570,용운동,cp_bnu_007,도매 및 소매업,358
2020,25010570,용운동,cp_bnu_008,운수 및 창고업,98
2020,25010570,용운동,cp_bnu_009,숙박 및 음식점업,283
2020,25010570,용운동,cp_bnu_010,정보통신업,14
2020,25010570,용운동,cp_bnu_011,금융 및 보험업,8
2020,25010570,용운동,cp_bnu_012,부동산업,64
2020,25010570,용운동,cp_bnu_013,"전문, 과학 및 기술 서비스업",32
2020,25010570,용운동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",37
2020,25010570,용운동,cp_bnu_016,교육 서비스업,59
2020,25010570,용운동,cp_bnu_017,보건업 및 사회복지 서비스업,52
2020,25010570,용운동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",52
2020,25010570,용운동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",189
2020,25010600,자양동,cp_bnu_003,제조업,25
2020,25010600,자양동,cp_bnu_006,건설업,56
2020,25010600,자양동,cp_bnu_007,도매 및 소매업,188
2020,25010600,자양동,cp_bnu_008,운수 및 창고업,16
2020,25010600,자양동,cp_bnu_009,숙박 및 음식점업,304
2020,25010600,자양동,cp_bnu_010,정보통신업,15
2020,25010600,자양동,cp_bnu_011,금융 및 보험업,5
2020,25010600,자양동,cp_bnu_012,부동산업,51
2020,25010600,자양동,cp_bnu_013,"전문, 과학 및 기술 서비스업",23
2020,25010600,자양동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",25
2020,25010600,자양동,cp_bnu_016,교육 서비스업,33
2020,25010600,자양동,cp_bnu_017,보건업 및 사회복지 서비스업,19
2020,25010600,자양동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",45
2020,25010600,자양동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",119
2020,25010630,가양1동,cp_bnu_003,제조업,87
2020,25010630,가양1동,cp_bnu_004,"전기, 가스, 증기 및 공기조절 공급업",10
2020,25010630,가양1동,cp_bnu_006,건설업,147
2020,25010630,가양1동,cp_bnu_007,도매 및 소매업,372
2020,25010630,가양1동,cp_bnu_008,운수 및 창고업,26
2020,25010630,가양1동,cp_bnu_009,숙박 및 음식점업,213
2020,25010630,가양1동,cp_bnu_010,정보통신업,6
2020,25010630,가양1동,cp_bnu_011,금융 및 보험업,9
2020,25010630,가양1동,cp_bnu_012,부동산업,53
2020,25010630,가양1동,cp_bnu_013,"전문, 과학 및 기술 서비스업",19
2020,25010630,가양1동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",41
2020,25010630,가양1동,cp_bnu_015,"공공행정, 국방 및 사회보장 행정",5
2020,25010630,가양1동,cp_bnu_016,교육 서비스업,26
2020,25010630,가양1동,cp_bnu_017,보건업 및 사회복지 서비스업,33
2020,25010630,가양1동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",23
2020,25010630,가양1동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",157
2020,25010640,가양2동,cp_bnu_003,제조업,103
2020,25010640,가양2동,cp_bnu_004,"전기, 가스, 증기 및 공기조절 공급업",7
2020,25010640,가양2동,cp_bnu_006,건설업,164
2020,25010640,가양2동,cp_bnu_007,도매 및 소매업,503
2020,25010640,가양2동,cp_bnu_008,운수 및 창고업,39
2020,25010640,가양2동,cp_bnu_009,숙박 및 음식점업,295
2020,25010640,가양2동,cp_bnu_010,정보통신업,7
2020,25010640,가양2동,cp_bnu_011,금융 및 보험업,6
2020,25010640,가양2동,cp_bnu_012,부동산업,51
2020,25010640,가양2동,cp_bnu_013,"전문, 과학 및 기술 서비스업",27
2020,25010640,가양2동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",46
2020,25010640,가양2동,cp_bnu_016,교육 서비스업,76
2020,25010640,가양2동,cp_bnu_017,보건업 및 사회복지 서비스업,63
2020,25010640,가양2동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",44
2020,25010640,가양2동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",229
2020,25010650,용전동,cp_bnu_003,제조업,59
2020,25010650,용전동,cp_bnu_004,"전기, 가스, 증기 및 공기조절 공급업",5
2020,25010650,용전동,cp_bnu_006,건설업,156
2020,25010650,용전동,cp_bnu_007,도매 및 소매업,793
2020,25010650,용전동,cp_bnu_008,운수 및 창고업,172
2020,25010650,용전동,cp_bnu_009,숙박 및 음식점업,460
2020,25010650,용전동,cp_bnu_010,정보통신업,25
2020,25010650,용전동,cp_bnu_011,금융 및 보험업,16
2020,25010650,용전동,cp_bnu_012,부동산업,120
2020,25010650,용전동,cp_bnu_013,"전문, 과학 및 기술 서비스업",55
2020,25010650,용전동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",68
2020,25010650,용전동,cp_bnu_016,교육 서비스업,54
2020,25010650,용전동,cp_bnu_017,보건업 및 사회복지 서비스업,66
2020,25010650,용전동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",62
2020,25010650,용전동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",289
2020,25010680,홍도동,cp_bnu_003,제조업,92
2020,25010680,홍도동,cp_bnu_004,"전기, 가스, 증기 및 공기조절 공급업",6
2020,25010680,홍도동,cp_bnu_006,건설업,83
2020,25010680,홍도동,cp_bnu_007,도매 및 소매업,308
2020,25010680,홍도동,cp_bnu_008,운수 및 창고업,19
2020,25010680,홍도동,cp_bnu_009,숙박 및 음식점업,179
2020,25010680,홍도동,cp_bnu_010,정보통신업,10
2020,25010680,홍도동,cp_bnu_011,금융 및 보험업,6
2020,25010680,홍도동,cp_bnu_012,부동산업,38
2020,25010680,홍도동,cp_bnu_013,"전문, 과학 및 기술 서비스업",18
2020,25010680,홍도동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",43
2020,25010680,홍도동,cp_bnu_016,교육 서비스업,23
2020,25010680,홍도동,cp_bnu_017,보건업 및 사회복지 서비스업,27
2020,25010680,홍도동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",34
2020,25010680,홍도동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",101
2020,25010730,대청동,cp_bnu_003,제조업,7
2020,25010730,대청동,cp_bnu_006,건설업,13
2020,25010730,대청동,cp_bnu_007,도매 및 소매업,37
2020,25010730,대청동,cp_bnu_009,숙박 및 음식점업,56
2020,25010730,대청동,cp_bnu_016,교육 서비스업,8
2020,25010730,대청동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",15
2020,25010750,산내동,cp_bnu_003,제조업,365
2020,25010750,산내동,cp_bnu_004,"전기, 가스, 증기 및 공기조절 공급업",8
2020,25010750,산내동,cp_bnu_005,"수도, 하수 및 폐기물처리, 원료 재생업",10
2020,25010750,산내동,cp_bnu_006,건설업,170
2020,25010750,산내동,cp_bnu_007,도매 및 소매업,651
2020,25010750,산내동,cp_bnu_008,운수 및 창고업,163
2020,25010750,산내동,cp_bnu_009,숙박 및 음식점업,172
2020,25010750,산내동,cp_bnu_010,정보통신업,14
2020,25010750,산내동,cp_bnu_011,금융 및 보험업,6
2020,25010750,산내동,cp_bnu_012,부동산업,60
2020,25010750,산내동,cp_bnu_013,"전문, 과학 및 기술 서비스업",20
2020,25010750,산내동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",37
2020,25010750,산내동,cp_bnu_015,"공공행정, 국방 및 사회보장 행정",7
2020,25010750,산내동,cp_bnu_016,교육 서비스업,58
2020,25010750,산내동,cp_bnu_017,보건업 및 사회복지 서비스업,67
2020,25010750,산내동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",33
2020,25010750,산내동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",168
2020,25010760,중앙동,cp_bnu_003,제조업,668
2020,25010760,중앙동,cp_bnu_006,건설업,62
2020,25010760,중앙동,cp_bnu_007,도매 및 소매업,1537
2020,25010760,중앙동,cp_bnu_008,운수 및 창고업,36
2020,25010760,중앙동,cp_bnu_009,숙박 및 음식점업,511
2020,25010760,중앙동,cp_bnu_010,정보통신업,29
2020,25010760,중앙동,cp_bnu_011,금융 및 보험업,28
2020,25010760,중앙동,cp_bnu_012,부동산업,69
2020,25010760,중앙동,cp_bnu_013,"전문, 과학 및 기술 서비스업",50
2020,25010760,중앙동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",51
2020,25010760,중앙동,cp_bnu_015,"공공행정, 국방 및 사회보장 행정",6
2020,25010760,중앙동,cp_bnu_016,교육 서비스업,33
2020,25010760,중앙동,cp_bnu_017,보건업 및 사회복지 서비스업,78
2020,25010760,중앙동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",48
2020,25010760,중앙동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",180
2020,25010770,신인동,cp_bnu_003,제조업,78
2020,25010770,신인동,cp_bnu_006,건설업,66
2020,25010770,신인동,cp_bnu_007,도매 및 소매업,304
2020,25010770,신인동,cp_bnu_008,운수 및 창고업,19
2020,25010770,신인동,cp_bnu_009,숙박 및 음식점업,106
2020,25010770,신인동,cp_bnu_010,정보통신업,8
2020,25010770,신인동,cp_bnu_011,금융 및 보험업,5
2020,25010770,신인동,cp_bnu_012,부동산업,48
2020,25010770,신인동,cp_bnu_013,"전문, 과학 및 기술 서비스업",9
2020,25010770,신인동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",21
2020,25010770,신인동,cp_bnu_016,교육 서비스업,16
2020,25010770,신인동,cp_bnu_017,보건업 및 사회복지 서비스업,39
2020,25010770,신인동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",21
2020,25010770,신인동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",89
2020,25010780,대동,cp_bnu_003,제조업,59
2020,25010780,대동,cp_bnu_006,건설업,65
2020,25010780,대동,cp_bnu_007,도매 및 소매업,305
2020,25010780,대동,cp_bnu_008,운수 및 창고업,78
2020,25010780,대동,cp_bnu_009,숙박 및 음식점업,177
2020,25010780,대동,cp_bnu_010,정보통신업,19
2020,25010780,대동,cp_bnu_011,금융 및 보험업,7
2020,25010780,대동,cp_bnu_012,부동산업,58
2020,25010780,대동,cp_bnu_013,"전문, 과학 및 기술 서비스업",28
2020,25010780,대동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",29
2020,25010780,대동,cp_bnu_016,교육 서비스업,52
2020,25010780,대동,cp_bnu_017,보건업 및 사회복지 서비스업,60
2020,25010780,대동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",26
2020,25010780,대동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",130
2020,25010790,성남동,cp_bnu_003,제조업,58
2020,25010790,성남동,cp_bnu_006,건설업,95
2020,25010790,성남동,cp_bnu_007,도매 및 소매업,388
2020,25010790,성남동,cp_bnu_008,운수 및 창고업,26
2020,25010790,성남동,cp_bnu_009,숙박 및 음식점업,172
2020,25010790,성남동,cp_bnu_010,정보통신업,9
2020,25010790,성남동,cp_bnu_011,금융 및 보험업,12
2020,25010790,성남동,cp_bnu_012,부동산업,47
2020,25010790,성남동,cp_bnu_013,"전문, 과학 및 기술 서비스업",19
2020,25010790,성남동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",32
2020,25010790,성남동,cp_bnu_016,교육 서비스업,36
2020,25010790,성남동,cp_bnu_017,보건업 및 사회복지 서비스업,57
2020,25010790,성남동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",37
2020,25010790,성남동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",136
2020,25010800,삼성동,cp_bnu_003,제조업,512
2020,25010800,삼성동,cp_bnu_006,건설업,163
2020,25010800,삼성동,cp_bnu_007,도매 및 소매업,544
2020,25010800,삼성동,cp_bnu_008,운수 및 창고업,42
2020,25010800,삼성동,cp_bnu_009,숙박 및 음식점업,132
2020,25010800,삼성동,cp_bnu_010,정보통신업,49
2020,25010800,삼성동,cp_bnu_011,금융 및 보험업,5
2020,25010800,삼성동,cp_bnu_012,부동산업,45
2020,25010800,삼성동,cp_bnu_013,"전문, 과학 및 기술 서비스업",85
2020,25010800,삼성동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",51
2020,25010800,삼성동,cp_bnu_016,교육 서비스업,42
2020,25010800,삼성동,cp_bnu_017,보건업 및 사회복지 서비스업,50
2020,25010800,삼성동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",21
2020,25010800,삼성동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",141
2020,25020510,은행선화동,cp_bnu_003,제조업,132
2020,25020510,은행선화동,cp_bnu_006,건설업,828
2020,25020510,은행선화동,cp_bnu_007,도매 및 소매업,1215
2020,25020510,은행선화동,cp_bnu_008,운수 및 창고업,225
2020,25020510,은행선화동,cp_bnu_009,숙박 및 음식점업,616
2020,25020510,은행선화동,cp_bnu_010,정보통신업,71
2020,25020510,은행선화동,cp_bnu_011,금융 및 보험업,97
2020,25020510,은행선화동,cp_bnu_012,부동산업,199
2020,25020510,은행선화동,cp_bnu_013,"전문, 과학 및 기술 서비스업",185
2020,25020510,은행선화동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",143
2020,25020510,은행선화동,cp_bnu_015,"공공행정, 국방 및 사회보장 행정",9
2020,25020510,은행선화동,cp_bnu_016,교육 서비스업,125
2020,25020510,은행선화동,cp_bnu_017,보건업 및 사회복지 서비스업,100
2020,25020510,은행선화동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",120
2020,25020510,은행선화동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",355
2020,25020530,목동,cp_bnu_003,제조업,18
2020,25020530,목동,cp_bnu_006,건설업,40
2020,25020530,목동,cp_bnu_007,도매 및 소매업,222
2020,25020530,목동,cp_bnu_008,운수 및 창고업,13
2020,25020530,목동,cp_bnu_009,숙박 및 음식점업,119
2020,25020530,목동,cp_bnu_010,정보통신업,10
2020,25020530,목동,cp_bnu_011,금융 및 보험업,6
2020,25020530,목동,cp_bnu_012,부동산업,40
2020,25020530,목동,cp_bnu_013,"전문, 과학 및 기술 서비스업",20
2020,25020530,목동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",16
2020,25020530,목동,cp_bnu_016,교육 서비스업,109
2020,25020530,목동,cp_bnu_017,보건업 및 사회복지 서비스업,35
2020,25020530,목동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",25
2020,25020530,목동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",94
2020,25020540,중촌동,cp_bnu_003,제조업,90
2020,25020540,중촌동,cp_bnu_004,"전기, 가스, 증기 및 공기조절 공급업",9
2020,25020540,중촌동,cp_bnu_005,"수도, 하수 및 폐기물처리, 원료 재생업",8
2020,25020540,중촌동,cp_bnu_006,건설업,99
2020,25020540,중촌동,cp_bnu_007,도매 및 소매업,369
2020,25020540,중촌동,cp_bnu_008,운수 및 창고업,35
2020,25020540,중촌동,cp_bnu_009,숙박 및 음식점업,195
2020,25020540,중촌동,cp_bnu_010,정보통신업,7
2020,25020540,중촌동,cp_bnu_011,금융 및 보험업,6
2020,25020540,중촌동,cp_bnu_012,부동산업,47
2020,25020540,중촌동,cp_bnu_013,"전문, 과학 및 기술 서비스업",35
2020,25020540,중촌동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",46
2020,25020540,중촌동,cp_bnu_016,교육 서비스업,39
2020,25020540,중촌동,cp_bnu_017,보건업 및 사회복지 서비스업,34
2020,25020540,중촌동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",41
2020,25020540,중촌동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",183
2020,25020550,대흥동,cp_bnu_003,제조업,96
2020,25020550,대흥동,cp_bnu_006,건설업,71
2020,25020550,대흥동,cp_bnu_007,도매 및 소매업,777
2020,25020550,대흥동,cp_bnu_008,운수 및 창고업,53
2020,25020550,대흥동,cp_bnu_009,숙박 및 음식점업,682
2020,25020550,대흥동,cp_bnu_010,정보통신업,37
2020,25020550,대흥동,cp_bnu_011,금융 및 보험업,66
2020,25020550,대흥동,cp_bnu_012,부동산업,118
2020,25020550,대흥동,cp_bnu_013,"전문, 과학 및 기술 서비스업",80
2020,25020550,대흥동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",101
2020,25020550,대흥동,cp_bnu_015,"공공행정, 국방 및 사회보장 행정",5
2020,25020550,대흥동,cp_bnu_016,교육 서비스업,104
2020,25020550,대흥동,cp_bnu_017,보건업 및 사회복지 서비스업,92
2020,25020550,대흥동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",105
2020,25020550,대흥동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",259
2020,25020560,문창동,cp_bnu_003,제조업,59
2020,25020560,문창동,cp_bnu_006,건설업,171
2020,25020560,문창동,cp_bnu_007,도매 및 소매업,331
2020,25020560,문창동,cp_bnu_008,운수 및 창고업,235
2020,25020560,문창동,cp_bnu_009,숙박 및 음식점업,183
2020,25020560,문창동,cp_bnu_010,정보통신업,5
2020,25020560,문창동,cp_bnu_012,부동산업,17
2020,25020560,문창동,cp_bnu_013,"전문, 과학 및 기술 서비스업",13
